Date,Sentiment
2018-11-20,-0.197138
2018-11-19,0.6973
2018-11-17,0.064
2018-11-16,-0.204883
2018-11-15,-0.32215
2018-11-14,-0.412683
2018-11-13,-0.542525
2018-11-08,-0.125
2018-11-07,-0.377983
2018-11-06,-0.409625
2018-11-02,0.45255
2018-11-01,0.464
2018-10-31,0.221575
2018-10-27,-0.222683
2018-10-25,0.0771
2018-10-24,-0.5474
2018-10-23,-0.350225
2018-10-20,-0.37495
2018-10-19,-0.5372
2018-10-18,-0.321425
2018-10-13,-0.38915
2018-10-12,0.2202
2018-10-11,0.18215
2018-10-10,0.27115
2018-10-05,-0.1868
2018-10-04,0.46155
2018-10-03,0.13932
2018-10-02,0.29755
2018-09-30,-0.512525
2018-09-29,-0.177963
2018-09-28,0.5028
2018-09-27,0.0878
2018-09-26,0.206275
2018-09-22,0.185625
2018-09-20,-0.7291
2018-09-19,0.045183
2018-09-18,0.390475
2018-09-13,0.25435
2018-09-08,0.32925
2018-09-07,-0.1125
2018-09-06,0.210058
2018-09-05,-0.127983
2018-09-04,0.033125
2018-09-01,-0.3503
2018-08-31,-0.1744
2018-08-30,-0.42035
2018-08-29,0.12695
2018-08-28,-0.43815
2018-08-27,-0.1918
2018-08-24,-0.53755
2018-08-23,-0.53755
2018-08-22,-0.559725
2018-08-21,-0.0236
2018-08-19,-0.1404
2018-08-18,0.115275
2018-08-17,-0.15175
2018-08-16,-0.49045
2018-08-15,0.547275
2018-08-14,0.3404
2018-08-12,0.072
2018-08-11,-0.21385
2018-08-10,0.065625
2018-08-09,-0.0297
2018-08-07,-0.1337
2018-08-06,0.570475
2018-08-05,-0.29295
2018-08-04,-0.4215
2018-08-02,-0.200825
2018-08-01,-0.0049
2018-07-29,-0.63845
2018-07-28,-0.138912
2018-07-27,-0.058575
2018-07-26,-0.11515
2018-07-25,0.659475
2018-07-22,0.3953
2018-07-21,-0.1235
2018-07-20,-0.4911
2018-07-19,-0.62895
2018-07-18,0.09895
2018-07-12,-0.402375
2018-07-11,0.231483
2018-07-10,0.4411
2018-07-08,-0.5001
2018-07-04,0.03095
2018-07-03,0.005
2018-06-30,0.125
2018-06-28,0.35
2018-06-27,0.4167
2018-06-23,-0.38915
2018-06-21,-0.3852
2018-06-20,-0.3982
2018-06-15,-0.55135
2018-06-14,0.252425
2018-06-12,0.21075
2018-06-09,-0.335967
2018-06-08,-0.21985
2018-06-07,-0.0606
2018-06-06,0.374175
2018-06-05,-0.17425
2018-06-04,0.38635
2018-06-02,0.2202
2018-06-01,-0.4462
2018-05-31,0.39135
2018-05-27,-0.44175
2018-05-23,-0.2873
2018-05-17,0.033875
2018-05-16,0.0
2018-05-15,-0.66165
2018-05-14,-0.43215
2018-05-10,-0.2234
2018-05-09,0.125
2018-05-08,-0.0836
2018-05-07,0.210925
2018-05-06,0.0537
2018-05-05,0.6259
2018-05-04,-0.08995
2018-05-03,-0.074
2018-05-02,0.203
2018-05-01,-0.3071
2018-04-29,-0.3403
2018-04-28,-0.05135
2018-04-27,-0.274
2018-04-26,0.433525
2018-04-25,0.2398
2018-04-24,-0.356812
2018-04-23,-0.32912
2018-04-22,-0.48945
2018-04-20,-0.443275
2018-04-19,0.042875
2018-04-18,-0.08115
2018-04-17,-0.1517
2018-04-16,-0.2723
2018-04-15,0.232875
2018-04-14,-0.0462
2018-04-13,-0.079863
2018-04-12,0.03305
2018-04-11,0.093267
2018-04-10,0.05665
2018-04-09,0.19342
2018-04-08,-0.005217
2018-04-07,-0.189086
2018-04-06,0.058383
2018-04-05,0.160231
2018-04-04,-0.38992
2018-04-03,-0.645667
2018-04-02,-0.60465
