Date,Sentiment
2018-04-09,0.17
2018-04-05,0.0877
2018-04-04,0.28595
2018-04-03,0.24705
2018-03-28,0.3965
2018-03-26,0.3715
2018-03-23,-0.2611
2018-03-19,0.24915
2018-03-17,0.148
2018-03-16,0.31245
2018-03-14,-0.3825
2018-03-13,0.0903
2018-03-10,0.3673
2018-03-07,0.14295
2018-03-02,0.3592
2018-02-27,0.17
2018-02-24,-0.04455
2018-02-23,0.0
2018-02-22,0.58355
2018-02-21,0.065325
2018-02-15,0.34735
2018-02-14,0.3632
2018-02-08,0.27115
2018-02-05,0.1914
2018-02-03,0.476475
2018-02-02,0.67425
2018-02-01,-0.30665
2018-01-30,0.07365
2018-01-25,-0.51535
2018-01-24,-0.18795
2018-01-19,-0.103063
2018-01-18,0.3606
2018-01-10,-0.125
2018-01-09,-0.253383
2018-01-08,-0.25375
2018-01-06,-0.1986
2018-01-05,0.144875
2018-01-04,-0.0258
2018-01-03,-0.3627
2017-12-30,-0.5376
2017-12-29,0.233175
2017-12-28,-0.142775
2017-12-27,-0.0017
2017-12-24,0.61815
2017-12-23,0.11145
2017-12-22,0.037367
2017-12-21,-0.027875
2017-12-20,0.28595
2017-12-13,0.41915
2017-12-12,0.48945
2017-12-10,0.3881
2017-12-05,0.68995
2017-12-04,0.36345
2017-12-03,0.028083
2017-12-02,0.21075
2017-11-29,-0.1237
2017-11-26,0.08895
2017-11-22,-0.4037
2017-11-18,0.3062
2017-11-15,-0.03715
2017-11-11,-0.03265
2017-11-10,0.44415
2017-11-09,0.4417
2017-11-08,-0.036417
2017-11-07,0.407863
2017-11-06,0.345
2017-11-04,0.5226
2017-11-03,0.447408
2017-11-02,0.11315
2017-11-01,0.41355
2017-10-31,0.08645
2017-10-30,0.0
2017-10-23,0.77505
2017-10-21,-0.2143
2017-10-20,-0.313817
2017-10-19,-0.34
2017-10-12,0.47205
2017-10-11,0.33105
2017-10-10,0.0
2017-10-09,0.0
2017-10-07,0.211725
2017-10-06,0.28595
2017-10-04,-0.1909
2017-09-30,0.0
2017-09-28,0.65575
2017-09-27,0.254367
2017-09-26,0.15295
2017-09-25,0.38925
2017-09-23,0.1591
2017-09-22,0.081337
2017-09-21,-0.0408
